URL,Name,Head Synonym,Compound Name,CAS Number,Molecular Weight,Formula,Appearance,Assay,Specific Gravity,Refractive Index,Melting Point,Boiling Point,Flash Point,Odor Type,Odor Strength,Threshold,Description,Source,Soluble In,Insoluble In
http://www.thegoodscentscompany.com/data/rw1035781.html,S-(methyl thio) butyrate,methyl thiobutyrate,S-methyl butanethioate,2432-51-1,118.19890000,C5 H10 O S,colorless to pale yellow clear liquid (est),98.00 to 100.00,1.13500 to 1.13800 @  25.00 °C.,1.43200 to 1.43700 @  20.00 °C.,Tidak ditemukan,"142.00 to  143.00 °C. @  757.00 mm Hg, 38.00 to   40.00 °C. @   12.00 mm Hg",94.00 °F. TCC (   34.44 °C. ),cheesy,Tidak ditemukan,at 0.10 % in propylene glycol.,sulfury cheese putrid cabbage garlic,,"alcohol; diethyl ether; oils; propylene glycol; water, 9515 mg/L @ 25 °C (est)",water
http://www.thegoodscentscompany.com/data/rw1094021.html,methyl (E)-2-nonenoate,"2-nonenoic acid, methyl ester, (2E)-",methyl (E)-non-2-enoate,14952-06-8,170.25186000,C10 H18 O2,Tidak ditemukan,95.00 to 100.00,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,215.60 °C. @  760.00 mm Hg (est),196.00 °F. TCC (   91.10 °C. ) (est),Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,"water, 52.1 mg/L @ 25 °C (est)",Tidak ditemukan
http://www.thegoodscentscompany.com/data/rw1016531.html,myrcene,"7-methyl-3-methylene-1,6-octadiene","7-methyl-3-methylideneocta-1,6-diene",123-35-3,136.23752000,C10 H16,colorless clear liquid (est),90.00 to 100.00,0.79100 to 0.79500 @  25.00 °C.,1.46600 to 1.47100 @  20.00 °C.,-10.00 °C. @  760.00 mm Hg,"166.00 to  167.00 °C. @  760.00 mm Hg, 65.00 to   66.00 °C. @   20.00 mm Hg",103.00 °F. TCC (   39.44 °C. ),spicy,"high ,recommend smelling in a 5.00 % solution or less",at 5.00 % in dipropylene glycol.,peppery terpene spicy balsam plastic,"Luebke, William  tgsc, (1988)","alcohol; dipropylene glycol; fixed oils; water, 6.923 mg/L @ 25 °C (est); water, 5.6 mg/L @ 25 °C (exp)",water
http://www.thegoodscentscompany.com/data/rw1009061.html,myristic acid,tetradecanoic acid,tetradecanoic acid,544-63-8,228.37556000,C14 H28 O2,white to pale yellow waxy crystalline powder (est),98.00 to 100.00 sum of isomers,Tidak ditemukan,Tidak ditemukan,53.00 to   56.00 °C. @  760.00 mm Hg,"250.00 °C. @  100.00 mm Hg, 242.00 to  249.00 °C. @  760.00 mm Hg",> 230.00 °F. TCC ( > 110.00 °C. ),waxy,low,at 100.00 %.,waxy fatty soapy coconut,"Luebke, William  tgsc, (1997)","alcohol; chloroform; ether; water, 1.07 mg/L @ 25 °C (exp)",Tidak ditemukan
http://www.thegoodscentscompany.com/data/rw1040001.html,amyl acetate,"acetic acid, pentyl ester",pentyl acetate,628-63-7,130.18698000,C7 H14 O2,colorless clear liquid (est),99.00 to 100.00,0.87500 to 0.87900 @  20.00 °C.,1.40000 to 1.40500 @  20.00 °C.,-100.00 °C. @  760.00 mm Hg,149.00 to  150.00 °C. @  760.00 mm Hg,75.00 °F. TCC (   23.89 °C. ),fruity,Tidak ditemukan,at 10.00 % in dipropylene glycol.,ethereal fruity banana pear banana apple,,"alcohol; water, 1700 mg/L @ 20 °C (exp)",Tidak ditemukan
http://www.thegoodscentscompany.com/data/rw1019351.html,butyl acetate,"acetic acid, butyl ester",butyl acetate,123-86-4,116.16004000,C6 H12 O2,colorless clear liquid (est),99.00 to 100.00,0.87600 to 0.88600 @  25.00 °C.,1.38700 to 1.39700 @  20.00 °C.,-78.00 °C. @  760.00 mm Hg,126.10 °C. @  760.00 mm Hg,78.00 °F. TCC (   25.56 °C. ),ethereal,"high ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,ethereal solvent fruity banana,"Luebke, William  tgsc, (1989)","alcohol; propylene glycol; water, 8400 mg/L @ 25 °C (exp)",Tidak ditemukan
http://www.thegoodscentscompany.com/data/es1618991.html,neroli oil,"essential oil obtained from the flowers of the sour orange, citrus aurantium, rutaceae",citrus aurantium oil,8016-38-4,Tidak ditemukan,Tidak ditemukan,pale yellow to amber clear liquid (est),Tidak ditemukan,0.86000 to 0.87900 @  25.00 °C.,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,154.00 °F. TCC (   67.78 °C. ),floral,medium,at 100.00 %.,floral orangeblossom citrus petitgrain mandarin herbal,,"alcohol; water, 4.581 mg/L @ 25 °C (est)",water
http://www.thegoodscentscompany.com/data/rw1009032.html,nerolidol,"3,7,11-trimethyl-1,6,10-dodecatrien-3-ol","3,7,11-trimethyldodeca-1,6,10-trien-3-ol",7212-44-4,222.37142000,C15 H26 O,colorless to pale yellow clear oily liquid (est),96.00 to 100.00 sum of isomers,0.87000 to 0.87600 @  25.00 °C.,1.47800 to 1.48300 @  20.00 °C.,Tidak ditemukan,"114.00 °C. @    1.00 mm Hg, 89.00 to  100.00 °C. @    0.30 mm Hg",205.00 °F. TCC (   96.11 °C. ),floral,low,at 100.00 %.,floral green waxy citrus woody,"Luebke, William  tgsc, (1982)","alcohol; dipropylene glycol; fixed oils; propylene glycol; water, 1.532 mg/L @ 25 °C (est)",glycerin; water
http://www.thegoodscentscompany.com/data/rw1000292.html,nonanal (aldehyde C-9),pelargonaldehyde,nonanal,124-19-6,142.24166000,C9 H18 O,colorless to pale yellow clear liquid (est),92.00 to 100.00,0.82000 to 0.82800 @  20.00 °C.,1.42100 to 1.42600 @  20.00 °C.,Tidak ditemukan,"92.00 to   93.00 °C. @   22.00 mm Hg, 191.00 to  193.00 °C. @  760.00 mm Hg",145.00 °F. TCC (   63.00 °C. ),aldehydic,"high ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,waxy aldehydic rose fresh orris orange peel fatty peely,"Luebke, William  tgsc, (1982)","alcohol; dipropylene glycol; fixed oils; paraffin oil, slightly cloudy; propylene glycol; water, 96 mg/L @ 25 °C (exp); water, 131.6 mg/L @ 25 °C (est)",glycerin
http://www.thegoodscentscompany.com/data/rw1005641.html,(+)-nootkatone,"(4R,4aS,6R)-4,4a-dimethyl-6-(prop-1-en-2-yl)-4,4a,5,6,7,8-hexahydronaphthalen-2(3H)-one","(4R,4aS,6R)-4,4a-dimethyl-6-prop-1-en-2-yl-3,4,5,6,7,8-hexahydronaphthalen-2-one",4674-50-4,218.33954000,C15 H22 O,white crystals (est),93.00 to 100.00 sum of isomers,1.00300 to 1.03200 @  25.00 °C.,1.51000 to 1.52300 @  20.00 °C.,32.00 to   37.00 °C. @  760.00 mm Hg,"125.00 to  130.00 °C. @    0.50 mm Hg, 73.00 to  103.00 °C. @    0.80 mm Hg",> 200.00 °F. TCC ( >  93.33 °C. ),citrus,medium,at 100.00 %.,grapefruit peel citrus gardenia woody,"Luebke, William  tgsc, (1988)","alcohol; dipropylene glycol; water, very slightly; water, 2.375 mg/L @ 25 °C (est)",water
